"date","open","high","low","close","adj","volume"
2025-11-28,277.260009765625,279,275.989990234375,278.850006103516,278.093017578125,20135600
2025-12-01,278.010009765625,283.420013427734,276.140014648438,283.100006103516,282.331481933594,46587700
2025-12-02,283,287.399993896484,282.630004882812,286.190002441406,285.413116455078,53669500
2025-12-03,286.200012207031,288.619995117188,283.299987792969,284.149993896484,283.378662109375,43538700
2025-12-04,284.100006103516,284.730010986328,278.589996337891,280.700012207031,279.938049316406,43989100
2025-12-05,280.540008544922,281.140014648438,278.049987792969,278.779998779297,278.023254394531,47265800
2025-12-08,278.130004882812,279.670013427734,276.149993896484,277.890014648438,277.135650634766,38211800
2025-12-09,278.160003662109,280.029998779297,276.920013427734,277.179992675781,276.427581787109,32193300
2025-12-10,277.75,279.75,276.440002441406,278.779998779297,278.023254394531,33038300
2025-12-11,279.100006103516,279.589996337891,273.809997558594,278.029998779297,277.275238037109,33248000
2025-12-12,277.899993896484,279.220001220703,276.820007324219,278.279998779297,277.524597167969,39532900
2025-12-15,280.149993896484,280.149993896484,272.839996337891,274.109985351562,273.365875244141,50409100
2025-12-16,272.820007324219,275.5,271.790008544922,274.609985351562,273.864532470703,37648600
2025-12-17,275.010009765625,276.160003662109,271.640014648438,271.839996337891,271.10205078125,50138700
2025-12-18,273.609985351562,273.630004882812,266.950012207031,272.190002441406,271.451110839844,51630700
2025-12-19,272.149993896484,274.600006103516,269.899993896484,273.670013427734,272.927124023438,144632000
2025-12-22,272.859985351562,273.880004882812,270.510009765625,270.970001220703,270.234466552734,36571800
2025-12-23,270.839996337891,272.5,269.559997558594,272.359985351562,271.620666503906,29642000
2025-12-24,272.339996337891,275.429992675781,272.200012207031,273.809997558594,273.066741943359,17910600
2025-12-26,274.160003662109,275.369995117188,272.859985351562,273.399993896484,272.657806396484,21521800
2025-12-29,272.690002441406,274.359985351562,272.350006103516,273.760009765625,273.016876220703,23715200
2025-12-30,272.809997558594,274.079986572266,272.279998779297,273.079986572266,272.338684082031,22139600
2025-12-31,273.059997558594,273.679992675781,271.75,271.859985351562,271.122009277344,27293600
2026-01-02,272.260009765625,277.839996337891,269,271.010009765625,270.274322509766,37838100
2026-01-05,270.640014648438,271.510009765625,266.140014648438,267.260009765625,266.534515380859,45647200
2026-01-06,267,267.549987792969,262.119995117188,262.359985351562,261.647796630859,52352100
2026-01-07,263.200012207031,263.679992675781,259.809997558594,260.329986572266,259.623291015625,48309800
2026-01-08,257.019989013672,259.290008544922,255.699996948242,259.040008544922,258.336853027344,50419300
2026-01-09,259.079986572266,260.209991455078,256.220001220703,259.369995117188,258.665924072266,39997000
2026-01-12,259.160003662109,261.299987792969,256.799987792969,260.25,259.543518066406,45263800
2026-01-13,258.720001220703,261.809997558594,258.390014648438,261.049987792969,260.341339111328,45730800
2026-01-14,259.489990234375,261.820007324219,256.709991455078,259.959991455078,259.254333496094,40019400
2026-01-15,260.649993896484,261.040008544922,257.049987792969,258.209991455078,257.509063720703,39388600
2026-01-16,257.899993896484,258.899993896484,254.929992675781,255.529998779297,254.836349487305,72142800
2026-01-20,252.729995727539,254.789993286133,243.419998168945,246.699996948242,246.030319213867,80267500
2026-01-21,248.699996948242,251.559997558594,245.179992675781,247.649993896484,246.977752685547,54641700
2026-01-22,249.199996948242,251,248.149993896484,248.350006103516,247.675842285156,39708300
2026-01-23,247.320007324219,249.410003662109,244.679992675781,248.039993286133,247.366683959961,41689000
2026-01-26,251.479995727539,256.559997558594,249.800003051758,255.410003662109,254.716674804688,55969200
2026-01-27,259.170013427734,261.950012207031,258.209991455078,258.269989013672,257.568878173828,49648300
2026-01-28,257.649993896484,258.859985351562,254.509994506836,256.440002441406,255.743881225586,41288000
2026-01-29,258,259.649993896484,254.410003662109,258.279998779297,257.578887939453,67253000
2026-01-30,255.169998168945,261.899993896484,252.179992675781,259.480010986328,258.775634765625,92443400
2026-02-02,260.029998779297,270.489990234375,259.209991455078,270.010009765625,269.277069091797,73913400
2026-02-03,269.200012207031,271.880004882812,267.609985351562,269.480010986328,268.748504638672,64394700
2026-02-04,272.290008544922,278.950012207031,272.290008544922,276.489990234375,275.739440917969,90545700
2026-02-05,278.130004882812,279.5,273.230010986328,275.910003662109,275.161010742188,52977400
2026-02-06,277.119995117188,280.910003662109,276.929992675781,278.119995117188,277.365020751953,50453400
2026-02-09,277.910003662109,278.200012207031,271.700012207031,274.619995117188,274.130798339844,44623400
2026-02-10,274.890014648438,275.369995117188,272.940002441406,273.679992675781,273.192443847656,34376900
2026-02-11,274.700012207031,280.179992675781,274.450012207031,275.5,275.009216308594,51931300
2026-02-12,275.589996337891,275.720001220703,260.179992675781,261.730010986328,261.263763427734,81077200
2026-02-13,262.010009765625,262.230010986328,255.449996948242,255.779998779297,255.324356079102,56290700
2026-02-17,258.049987792969,266.290008544922,255.539993286133,263.880004882812,263.409942626953,58469100
2026-02-18,263.600006103516,266.820007324219,262.450012207031,264.350006103516,263.879119873047,34203300
2026-02-19,262.600006103516,264.480010986328,260.049987792969,260.579986572266,260.115783691406,30845300
2026-02-20,258.970001220703,264.75,258.160003662109,264.579986572266,264.108673095703,42070500
2026-02-23,263.489990234375,269.429992675781,263.380004882812,266.179992675781,265.705810546875,37308200
2026-02-24,267.859985351562,274.890014648438,267.709991455078,272.140014648438,271.655242919922,47014600
2026-02-25,271.779998779297,274.940002441406,271.049987792969,274.230010986328,273.741516113281,33714300
2026-02-26,274.950012207031,276.109985351562,270.799987792969,272.950012207031,272.463775634766,32345100
2026-02-27,272.809997558594,272.809997558594,262.890014648438,264.179992675781,263.709411621094,72366500
2026-03-02,262.410003662109,266.529998779297,260.200012207031,264.720001220703,264.248413085938,41827900
2026-03-03,263.480010986328,265.559997558594,260.130004882812,263.75,263.280181884766,38568900
2026-03-04,264.649993896484,266.149993896484,261.420013427734,262.519989013672,262.052337646484,39803100
2026-03-05,260.790008544922,261.559997558594,257.25,260.290008544922,259.826324462891,49658600
2026-03-06,258.630004882812,258.769989013672,254.369995117188,257.459991455078,257.001342773438,41120000
2026-03-09,255.690002441406,261.149993896484,253.679992675781,259.880004882812,259.417053222656,38218500
2026-03-10,257.649993896484,262.480010986328,256.950012207031,260.829986572266,260.365356445312,30590800
2026-03-11,261.089996337891,262.130004882812,259.549987792969,260.809997558594,260.345397949219,26218900
2026-03-12,258.660003662109,258.950012207031,254.179992675781,255.759994506836,255.304397583008,40794000
2026-03-13,255.479995727539,256.329986572266,249.520004272461,250.119995117188,249.674438476562,36930000
2026-03-16,252.110000610352,253.889999389648,249.880004882812,252.820007324219,252.369644165039,32074200
2026-03-17,252.960006713867,255.130004882812,252.179992675781,254.229995727539,253.777114868164,32361600
2026-03-18,252.630004882812,254.940002441406,249,249.940002441406,249.494766235352,35757900
2026-03-19,249.399993896484,251.830001831055,247.300003051758,248.960006713867,248.516525268555,34864100
2026-03-20,247.979995727539,249.199996948242,246,247.990005493164,247.548233032227,88331100
2026-03-23,253.970001220703,254.600006103516,250.279998779297,251.490005493164,251.042007446289,40546100
2026-03-24,250.350006103516,254.830001831055,249.550003051758,251.639999389648,251.19172668457,45152300
2026-03-25,254.100006103516,255,251.600006103516,252.619995117188,252.169982910156,28476700
2026-03-26,252.119995117188,257,250.770004272461,252.889999389648,252.439514160156,41796700
2026-03-27,253.899993896484,255.490005493164,248.070007324219,248.800003051758,248.356796264648,47900000
2026-03-30,250.070007324219,250.869995117188,245.509994506836,246.630004882812,246.190658569336,39446200
2026-03-31,247.910003662109,255.479995727539,247.100006103516,253.789993286133,253.337905883789,49598100
2026-04-01,254.080001831055,256.179992675781,253.330001831055,255.630004882812,255.17463684082,40059400
2026-04-02,254.199996948242,256.130004882812,250.649993896484,255.919998168945,255.464111328125,31289400
2026-04-06,256.510009765625,262.160003662109,256.459991455078,258.859985351562,258.398864746094,29329900
2026-04-07,256.160003662109,256.200012207031,245.699996948242,253.5,253.048416137695,62148000
2026-04-08,258.450012207031,259.75,256.529998779297,258.899993896484,258.438812255859,41032800
2026-04-09,259,261.119995117188,256.070007324219,260.489990234375,260.025970458984,28121600
2026-04-10,259.980010986328,262.190002441406,259.019989013672,260.480010986328,260.015991210938,31291500
2026-04-13,259.730010986328,260.179992675781,256.660003662109,259.200012207031,258.73828125,36234700
2026-04-14,259.25,261.929992675781,257.190002441406,258.829986572266,258.368927001953,48370700
2026-04-15,258.160003662109,266.559997558594,257.809997558594,266.429992675781,265.955383300781,49913500
2026-04-16,266.799987792969,267.160003662109,261.269989013672,263.399993896484,262.930786132812,43323100
2026-04-17,266.959991455078,272.299987792969,266.720001220703,270.230010986328,269.748626708984,61436200
2026-04-20,270.329986572266,274.279998779297,270.290008544922,273.049987792969,272.563568115234,36590200
2026-04-21,271.5,272.799987792969,265.399993896484,266.170013427734,265.695861816406,50209800
2026-04-22,267.820007324219,273.739990234375,266.869995117188,273.170013427734,272.683410644531,43249200
2026-04-23,275.049987792969,275.769989013672,271.649993896484,273.429992675781,272.942901611328,33399600
2026-04-24,272.760009765625,273.059997558594,269.649993896484,271.059997558594,270.577117919922,38157100
2026-04-27,266.089996337891,268.359985351562,265.070007324219,267.609985351562,267.133270263672,41466800
2026-04-28,272.339996337891,273.230010986328,268.660003662109,270.709991455078,270.227752685547,40018900
2026-04-29,267.549987792969,271.040008544922,267.040008544922,270.170013427734,269.688720703125,30047900
2026-04-30,270.5,276,268.140014648438,271.350006103516,270.866638183594,91848200
2026-05-01,278.859985351562,287.220001220703,278.369995117188,280.140014648438,279.640991210938,79915400
2026-05-04,279.660003662109,280.630004882812,274.859985351562,276.829986572266,276.336822509766,46668400
2026-05-05,276.929992675781,284.570007324219,276.5,284.179992675781,283.673767089844,49311700
2026-05-06,281.920013427734,288.029998779297,281.070007324219,287.510009765625,286.997863769531,58336100
2026-05-07,289.269989013672,292.130004882812,285.779998779297,287.440002441406,286.927978515625,45224300
2026-05-08,290.010009765625,294.760009765625,290,293.320007324219,292.797485351562,52692800
2026-05-11,291.980010986328,293.880004882812,290.230010986328,292.679992675781,292.427795410156,42247300
2026-05-12,292.559997558594,295.269989013672,292.559997558594,294.799987792969,294.545959472656,45748100
2026-05-13,293.5,300.920013427734,293.5,298.869995117188,298.612457275391,52684300
2026-05-14,299.820007324219,300.450012207031,295.380004882812,298.209991455078,297.953033447266,35324900
2026-05-15,297.899993896484,303.200012207031,296.519989013672,300.230010986328,299.971313476562,54862800
2026-05-18,300.239990234375,300.660003662109,294.910003662109,297.839996337891,297.583343505859,34483000
2026-05-19,296.970001220703,300.510009765625,296.350006103516,298.970001220703,298.712371826172,42243600
2026-05-20,298.179992675781,302.799987792969,298.079986572266,302.25,301.989562988281,38229800
2026-05-21,301.059997558594,305.540008544922,300.399993896484,304.989990234375,304.727172851562,42965100
2026-05-22,306.119995117188,311.399993896484,305.839996337891,308.820007324219,308.553894042969,43670200
2026-05-26,309.559997558594,311.820007324219,307.670013427734,308.329986572266,308.064300537109,48000500
2026-05-27,308.329986572266,313.260009765625,308.299987792969,310.850006103516,310.582153320312,50430900
2026-05-28,310.679992675781,312.799987792969,309.570007324219,312.510009765625,312.24072265625,48220400
2026-05-29,311.779998779297,315,309.529998779297,312.059997558594,311.791107177734,70026800
2026-06-01,309.630004882812,310.940002441406,305.019989013672,306.309997558594,306.046051025391,48849900
2026-06-02,307.459991455078,315.450012207031,306.690002441406,315.200012207031,314.928405761719,44534700
2026-06-03,314.179992675781,316.940002441406,308.850006103516,310.260009765625,309.992645263672,50836700
2026-06-04,313.230010986328,313.540008544922,309.649993896484,311.230010986328,310.961822509766,44869100
2026-06-05,312.859985351562,315.170013427734,307.149993896484,307.339996337891,307.075164794922,65310500
2026-06-08,308.739990234375,317.399993896484,301.170013427734,301.540008544922,301.280181884766,77949100
2026-06-09,300.279998779297,300.75,287.779998779297,290.549987792969,290.299621582031,70108800
2026-06-10,290.739990234375,294.75,287.380004882812,291.579986572266,291.328735351562,52793300
2026-06-11,293.720001220703,297,289.589996337891,295.630004882812,295.375244140625,42572500
2026-06-12,296.029998779297,297.140014648438,289.619995117188,291.130004882812,290.879150390625,38742100
2026-06-15,294.119995117188,297.779998779297,291.700012207031,296.420013427734,296.164581298828,45732600
2026-06-16,295.25,300.480010986328,293.970001220703,299.239990234375,298.982147216797,39874400
2026-06-17,300.850006103516,302.070007324219,294.359985351562,295.950012207031,295.694976806641,42745100
2026-06-18,298.109985351562,300.570007324219,295.619995117188,298.010009765625,297.753204345703,85962200
2026-06-22,297.309997558594,302.420013427734,296.760009765625,297.010009765625,296.754089355469,44879900
2026-06-23,297.540008544922,301.640014648438,294.179992675781,294.299987792969,294.04638671875,52010900
2026-06-24,295.359985351562,299.700012207031,292.940002441406,293.079986572266,292.827423095703,53081900
2026-06-25,287.399993896484,288.799987792969,273.75,275.149993896484,274.912902832031,107013700
2026-06-26,275,285.950012207031,274.209991455078,283.779998779297,283.535461425781,261775500
2026-06-29,286.730010986328,288.369995117188,279.850006103516,281.739990234375,281.497222900391,66427000
2026-06-30,281.170013427734,289.940002441406,280.700012207031,289.359985351562,289.110656738281,65100200
2026-07-01,293.440002441406,296.589996337891,289.200012207031,294.380004882812,294.126342773438,50164200
2026-07-02,294.119995117188,309.420013427734,293.679992675781,308.630004882812,308.364044189453,75352800
2026-07-06,307.359985351562,314.200012207031,307,312.660003662109,312.390594482422,53590000
2026-07-07,315.290008544922,315.480010986328,310.149993896484,310.660003662109,310.392303466797,42490000
2026-07-08,311.910003662109,314.820007324219,307.049987792969,313.390014648438,313.119964599609,41323500
2026-07-09,310.510009765625,316.529998779297,308.160003662109,316.220001220703,315.947509765625,48124500
2026-07-10,314.720001220703,316.910003662109,312.170013427734,315.320007324219,315.048309326172,34132300
2026-07-13,317.019989013672,323.450012207031,315.779998779297,317.309997558594,317.036560058594,43257800
2026-07-14,313.760009765625,316.190002441406,311.910003662109,314.859985351562,314.588684082031,36336800
2026-07-15,317.619995117188,328.730010986328,317.320007324219,327.5,327.217803955078,60957600
2026-07-16,328.010009765625,334.679992675781,326.790008544922,333.260009765625,332.972839355469,62970600
2026-07-17,331.980010986328,334.989990234375,329,333.739990234375,333.452392578125,63407100
2026-07-20,333.510009765625,333.709991455078,323.679992675781,326.589996337891,326.308563232422,53468000
2026-07-21,323.130004882812,329.600006103516,322.220001220703,327.739990234375,327.457580566406,41338900
2026-07-22,327.869995117188,329,323.339996337891,325.890014648438,325.609191894531,38755900
2026-07-23,321.730010986328,323.299987792969,319.350006103516,321.660003662109,321.382843017578,40840800
2026-07-24,321.790008544922,334.369995117188,321.619995117188,333.019989013672,332.733032226562,47489400
2026-07-27,334.540008544922,339.570007324219,334.019989013672,336.910003662109,336.619689941406,49604300
2026-07-28,340.029998779297,342.890014648438,335.600006103516,340.079986572266,339.786926269531,51859000
2026-07-29,339.730010986328,344.570007324219,337.350006103516,338.190002441406,337.898590087891,56090800
2026-07-30,333.100006103516,334.75,329.589996337891,333.429992675781,333.142669677734,74817800
2026-07-31,304.809997558594,310.690002441406,300,308.910003662109,308.643829345703,132489100
2026-08-03,309.579986572266,311.799987792969,302.559997558594,303.420013427734,303.158569335938,75052000
2026-08-04,302.730010986328,310.420013427734,301.320007324219,309.380004882812,309.113403320312,68001000
2026-08-05,309.359985351562,311.709991455078,305.670013427734,311,310.732025146484,49438800
2026-08-06,314.339996337891,316.290008544922,309.230010986328,312.410003662109,312.140808105469,46139900
2026-08-07,311.450012207031,314.809997558594,310.739990234375,313.329986572266,313.059997558594,34437200
2026-08-10,306.829986572266,308.260009765625,304.609985351562,308.260009765625,308.260009765625,44812500
2026-08-11,307.75,309.970001220703,302.790008544922,304.910003662109,304.910003662109,37476700
2026-08-12,305.100006103516,305.660003662109,300.570007324219,302.25,302.25,41657800
2026-08-13,304.209991455078,306,302.049987792969,305.260009765625,305.260009765625,40349300
2026-08-14,306,307.489990234375,304.299987792969,305.929992675781,305.929992675781,28229400
2026-08-17,306.209991455078,307.660003662109,302.940002441406,305.589996337891,305.589996337891,38169300
2026-08-18,307.579986572266,311.489990234375,305.739990234375,310.029998779297,310.029998779297,53424500
2026-08-19,310.140014648438,319.279998779297,309.600006103516,316.829986572266,316.829986572266,50505600
2026-08-20,317.459991455078,320.279998779297,310.649993896484,311.299987792969,311.299987792969,40959200
2026-08-21,312.049987792969,312.380004882812,307.010009765625,309.350006103516,309.350006103516,46876800
2026-08-24,311.470001220703,313.359985351562,309.970001220703,310.339996337891,310.339996337891,34673600
2026-08-25,310.790008544922,313.589996337891,308.209991455078,309.899993896484,309.899993896484,25869800
2026-08-26,310.299987792969,315.429992675781,308.799987792969,313.450012207031,313.450012207031,34024500
2026-08-27,310.549987792969,315.399993896484,309.399993896484,314.579986572266,314.579986572266,32419200
2026-08-28,316.850006103516,322.369995117188,315.450012207031,319.700012207031,319.700012207031,38649400
2026-08-31,319.600006103516,321.239990234375,312.799987792969,316.850006103516,316.850006103516,41211400
